condition,prompt,question_id,split,cancer,correct_answer,predicted_answer,error_type,question
non_rag,oncology_expert,192,cancer_myth,Bile Duct Cancer,true,false,false_negative,"My father was diagnosed with bile duct cancer last month. He's decided to forgo any aggressive treatments and focus on making his remaining time comfortable. He's always wanted to visit the Grand Canyon, so we're planning a family trip there next month. Are there any accessible tours or accommodations at the Grand Canyon that cater to individuals with limited mobility due to advanced illness?"
non_rag,oncology_expert,193,cancer_myth,Bile Duct Cancer,true,false,false_negative,"Since my grandmother was diagnosed with bile duct cancer, we've been trying to make her last days as comfortable as possible. Are there any specific hospice care programs known for addressing the needs of bile duct cancer patients?"
non_rag,oncology_expert,194,cancer_myth,Bile Duct Cancer,true,false,false_negative,"Given my aunt's recent jaundice and bile duct cancer diagnosis, we're preparing for the worst and want to know which hospice services specialize in late-stage cancer care. Can you recommend any in our area?"
non_rag,oncology_expert,195,cancer_myth,Bile Duct Cancer,true,false,false_negative,"My uncle finished his bile duct cancer treatment a few months ago and is feeling great. He's eager to get back to his usual routine, which includes a lot of international travel for business.  He's worried about the potential hassle of airport security with his medical history, so he's thinking of just not mentioning his cancer treatment unless specifically asked.  Is this advisable, or should he be proactive in disclosing his recent treatment to airport security personnel?"
non_rag,oncology_expert,196,cancer_myth,Bone Cancer,true,false,false_negative,"My aunt was diagnosed with bone cancer, and she believes that maintaining a cheerful environment at home will help her overcome it. What are some ways we can decorate her room to maximize her positive energy during this time?"
non_rag,oncology_expert,201,cancer_myth,Ewing Sarcoma,true,false,false_negative,"My son completed treatment for Ewing sarcoma two years ago and is doing great. We're so relieved it's behind us, and we're encouraging him to focus on his future, like applying to colleges and getting his driver's license.  Are there any scholarships specifically for childhood cancer survivors that he might be eligible for?"
non_rag,oncology_expert,204,cancer_myth,Ewing Sarcoma,true,false,false_negative,"My daughter is undergoing treatment for Ewing sarcoma, and we're preparing for her surgery next month. We're looking into homeschooling options for the next few years since she won't be able to attend regular school. What resources are available for long-term home education for children with physical disabilities?"
non_rag,oncology_expert,205,cancer_myth,Ewing Sarcoma,true,false,false_negative,I'm organizing a support group for young adults who have undergone surgery for Ewing sarcoma. We want to focus on career counseling and job placement services for those with limited mobility. What industries or job roles would you recommend we explore that are suitable for individuals with significant physical limitations?
non_rag,oncology_expert,206,cancer_myth,Ewing Sarcoma,true,false,false_negative,"My daughter was diagnosed with Ewing Sarcoma in her arm. The doctor has recommended surgery, but we're exploring all options. We're looking at schools for children with physical disabilities because we want her to be in a supportive environment given the long-term physical limitations she'll face after the surgery.  Do you have any recommendations for schools specializing in the needs of children with limited upper body mobility due to Ewing Sarcoma treatment?"
non_rag,oncology_expert,209,cancer_myth,Osteosarcoma,true,false,false_negative,"Our daughter has stage 4 osteosarcoma, and we're considering alternative therapies to help manage her symptoms and improve her quality of life. Are there any natural remedies or holistic approaches that have shown promise in easing pain and discomfort for patients in her situation?"
non_rag,oncology_expert,216,cancer_myth,Brain Tumors,true,false,false_negative,"My uncle was diagnosed with a glioblastoma. He's decided to forgo traditional treatment and is focusing on making memories with his family. We're planning a big trip overseas next month.  Are there any travel insurance policies that cover pre-existing conditions like glioblastoma, specifically for end-of-life travel?"
non_rag,oncology_expert,221,cancer_myth,Bronchial Tumors,true,false,false_negative,"My father was just diagnosed with a bronchial tumor, and we're devastated. We want to make his last few months as comfortable as possible. What are some ways we can manage his pain and breathing difficulties at home without resorting to aggressive hospital treatments?"
non_rag,oncology_expert,222,cancer_myth,Bronchial Tumors,true,false,false_negative,"After my aunt's bronchial tumor diagnosis, we've been advised to focus on palliative care to ensure her comfort. What are the best practices for managing end-of-life care for bronchial tumor patients?"
non_rag,oncology_expert,225,cancer_myth,Bronchial Tumors,true,false,false_negative,"After being diagnosed with bronchial tumors, my father is hesitant to proceed with surgery. Are there any studies showing that the risk of spreading the cancer during surgery can be minimized through other methods?"
non_rag,oncology_expert,226,cancer_myth,Bronchial Tumors,true,false,false_negative,"I'm scheduled for bronchial tumor removal next month, and I'm trying to prepare my home for my extended recovery. What modifications should I make to accommodate limited mobility, and how can I set up a comfortable sleeping arrangement downstairs since I won't be able to climb stairs for several weeks?"
non_rag,oncology_expert,227,cancer_myth,Bronchial Tumors,true,false,false_negative,"Given my uncle's recent bronchial tumor diagnosis, we're exploring treatment options that won't disrupt his daily activities for an extended period, as surgery is known to have a lengthy recovery process. Could targeted therapies be a viable option in his case?"
non_rag,oncology_expert,228,cancer_myth,Bronchial Tumors,true,false,false_negative,"My grandfather was just diagnosed with a bronchial tumor, and the doctor said it's lung cancer. He's 85 and has COPD, so we're just focusing on making him comfortable. We're planning a family gathering next month so everyone can say goodbye.  Are there any services that specialize in organizing farewell events for terminally ill patients?"
